@relation CM1

@attribute BRANCH_COUNT numeric
@attribute CALL_PAIRS numeric
@attribute LOC_CODE_AND_COMMENT numeric
@attribute LOC_COMMENTS numeric
@attribute CONDITION_COUNT numeric
@attribute CYCLOMATIC_COMPLEXITY numeric
@attribute CYCLOMATIC_DENSITY numeric
@attribute DECISION_COUNT numeric
@attribute DECISION_DENSITY numeric
@attribute DESIGN_COMPLEXITY numeric
@attribute DESIGN_DENSITY numeric
@attribute EDGE_COUNT numeric
@attribute ESSENTIAL_COMPLEXITY numeric
@attribute ESSENTIAL_DENSITY numeric
@attribute LOC_EXECUTABLE numeric
@attribute PARAMETER_COUNT numeric
@attribute HALSTEAD_CONTENT numeric
@attribute HALSTEAD_DIFFICULTY numeric
@attribute HALSTEAD_EFFORT numeric
@attribute HALSTEAD_ERROR_EST numeric
@attribute HALSTEAD_LENGTH numeric
@attribute HALSTEAD_LEVEL numeric
@attribute HALSTEAD_PROG_TIME numeric
@attribute HALSTEAD_VOLUME numeric
@attribute MAINTENANCE_SEVERITY numeric
@attribute MODIFIED_CONDITION_COUNT numeric
@attribute MULTIPLE_CONDITION_COUNT numeric
@attribute NODE_COUNT numeric
@attribute NORMALIZED_CYLOMATIC_COMPLEXITY numeric
@attribute NUM_OPERANDS numeric
@attribute NUM_OPERATORS numeric
@attribute NUM_UNIQUE_OPERANDS numeric
@attribute NUM_UNIQUE_OPERATORS numeric
@attribute NUMBER_OF_LINES numeric
@attribute PERCENT_COMMENTS numeric
@attribute LOC_TOTAL numeric
@attribute Defective {Y,N}

@data
1.94591,1.098612,-13.815511,2.70805,2.484907,1.386294,0.16,1.791759,0.693147,1.098612,0.75,2.70805,0,-13.815511,3.218876,-13.815511,21.39,22.46,10795.37,0.16,4.574711,0.04,599.74,480.56,0.25,1.098612,1.791759,2.564949,0.07,3.610918,4.094345,2.639057,2.833213,4.043051,37.5,3.218876,N
1.098612,1.386294,-13.815511,1.791759,1.386294,0.693147,0.11,0.693147,0.693147,0.693147,0,2.079442,0,-13.815511,2.944439,0.693147,31.58,9.5,7.955074,0.1,4.094345,0.11,158.33,5.703782,0.5,0,0.693147,2.079442,0.08,2.944439,3.713572,2.772589,2.772589,3.258097,3.178054,2.944439,N
1.098612,-13.815511,-13.815511,-13.815511,1.386294,0.693147,0.15,0.693147,0.693147,0,0.5,1.791759,0,-13.815511,2.564949,-13.815511,21.15,3.5,259.02,0.02,2.995732,0.29,14.39,74.01,0.5,0,0.693147,1.791759,0.14,1.791759,2.639057,1.791759,1.94591,2.639057,-13.815511,2.564949,N
2.944439,0.693147,-13.815511,-13.815511,3.583519,2.302585,0.2,2.890372,0.693147,2.197225,0.9,3.850148,2.302585,0,3.912023,0.693147,65.44,11.21,8218.63,0.24,4.912655,0.09,456.59,733.36,0,2.197225,2.890372,3.663562,0.16,3.912023,4.454347,3.367296,2.564949,4.143135,-13.815511,3.912023,N
1.94591,0,0,-13.815511,2.079442,1.386294,0.25,0.693147,1.386294,0.693147,0.5,2.397895,1.386294,0,2.70805,0,22.03,2.484907,3172.85,0.09,4.007333,0.08,176.27,264.4,0,1.098612,1.386294,2.197225,0.22,2.890372,3.610918,2.484907,2.772589,2.890372,6.25,2.772589,N
3.433987,1.098612,3.555348,2.484907,4.094345,2.772589,0.19,3.401197,0.693147,1.098612,0.19,4.204693,2.302585,0.6,3.89182,0,83.81,31.06,80843.05,0.87,5.988961,0.03,4491.28,2602.9,0.63,2.70805,3.401197,3.970292,0.08,5.170484,5.407172,4.219508,3.178054,5.356586,48.96,4.430817,N
2.397895,2.484907,1.098612,3.850148,2.995732,1.791759,0.14,2.302585,0.693147,1.609438,0.83,3.688879,0,-13.815511,3.713572,-13.815511,61.64,16.96,17733.62,0.35,5.17615,0.06,985.2,1045.52,0.17,1.609438,2.302585,3.583519,0.05,4.143135,4.736198,3.663562,3.044522,4.882802,54.95,3.78419,N
3.178054,2.397895,1.098612,3.871201,3.526361,2.564949,0.16,2.639057,2.43,2.302585,0.77,3.970292,1.94591,0.5,4.330733,0,60.5,32.21,62767.66,0.65,5.697093,0.03,3487.09,1948.67,0.54,2.302585,2.944439,3.73767,0.08,4.624973,5.278115,4.043051,3.583519,5.043425,40.16,4.369448,N
1.609438,0,-13.815511,-13.815511,2.079442,1.098612,0.15,1.386294,0.693147,1.098612,0,2.302585,0,-13.815511,2.995732,0,34.17,10.29,3620.93,0.12,4.26268,0.1,201.16,351.75,0.33,0.693147,1.386294,2.197225,0.12,3.218876,3.828641,2.833213,2.639057,3.258097,-13.815511,2.995732,N
2.564949,0.693147,0,-13.815511,3.178054,1.94591,0.16,2.484907,0.693147,1.94591,0,3.850148,0,-13.815511,3.73767,0,160.8,10.16,16586.02,0.54,5.572154,0.1,921.45,1633.09,0.14,1.791759,2.484907,3.73767,0.15,4.867534,4.890349,4.158883,2.302585,3.871201,2.33,3.7612,N
1.609438,0,1.098612,1.386294,2.079442,1.098612,0.18,1.386294,0.693147,0.693147,0.67,2.302585,1.098612,0,2.639057,-13.815511,15.83,13.82,3022.38,0.07,3.828641,0.07,167.91,218.72,0,0.693147,1.386294,2.197225,0.09,2.944439,3.295837,2.397895,2.772589,3.526361,33.33,2.833213,N
1.609438,1.098612,0.693147,2.397895,2.079442,1.098612,0.1,1.386294,0.693147,1.098612,0,2.772589,0,-13.815511,3.332205,0,44.75,18.67,15592.09,0.28,4.997212,0.05,866.23,835.29,0.33,0.693147,1.386294,2.70805,0.04,4.025352,4.521789,3.401197,2.995732,4.406719,31.71,3.401197,Y
2.944439,1.609438,1.791759,3.806662,3.583519,2.302585,0.13,2.890372,0.693147,2.197225,0.9,3.871201,2.079442,0.78,4.26268,0,46.15,27.11,33930.43,0.42,5.351858,0.04,1885.02,1251.39,0.8,2.197225,2.890372,3.688879,0.07,4.290459,4.927254,3.555348,3.258097,5.030438,41.8,4.343805,Y
1.94591,1.609438,-13.815511,2.484907,2.484907,1.386294,0.1,1.791759,0.693147,1.098612,0.75,2.995732,1.098612,0.67,3.713572,-13.815511,56.52,13.19,9840.36,0.25,4.859812,0.08,546.69,745.8,0.75,1.098612,1.791759,2.890372,0.06,3.912023,4.369448,3.583519,2.944439,4.219508,22.64,3.713572,Y
1.098612,0,1.098612,2.890372,1.386294,0.693147,0.1,0.693147,0.693147,0.693147,0,1.791759,0,-13.815511,2.890372,0.693147,25.62,24.42,15282.02,0.21,4.804021,0.04,6.744059,625.77,0.5,0,0.693147,1.791759,0.04,4.060443,4.158883,2.944439,2.772589,3.970292,53.85,3.044522,N
1.609438,0,1.386294,2.079442,2.079442,1.098612,0.17,1.386294,0.693147,0.693147,0.67,2.484907,0,-13.815511,2.639057,0,30.91,8.62,2294.05,0.09,4.025352,0.12,127.45,266.27,0.33,0.693147,1.386294,2.397895,0.09,2.772589,3.688879,2.564949,2.639057,3.526361,46.15,2.890372,N
2.397895,0,2.639057,1.609438,2.995732,1.791759,0.15,2.302585,0.693147,0.693147,0.33,3.258097,0,-13.815511,3.295837,0,48.56,33.51,54539.1,0.54,5.631212,0.03,3029.95,1627.38,0.17,1.609438,2.302585,3.091042,0.1,4.820282,5.043425,3.610918,2.995732,4.060443,41.3,3.713572,N
2.397895,0,-13.815511,2.079442,2.995732,1.791759,0.18,2.302585,0.693147,1.098612,0.5,2.944439,0,-13.815511,3.526361,0.693147,59.16,12.6,9398.15,0.25,4.905275,0.08,522.12,745.68,0.17,1.609438,2.302585,2.70805,0.12,3.7612,4.521789,3.367296,2.833213,3.89182,19.05,3.526361,N
1.098612,1.098612,-13.815511,2.197225,1.386294,0.693147,0.11,0.693147,0.693147,0.693147,0,2.197225,0,-13.815511,2.890372,0,3.465736,11.63,4329.68,0.12,4.276666,0.09,240.54,372.23,0.5,0,0.693147,2.197225,0.07,3.258097,3.828641,2.944439,2.833213,3.401197,33.33,2.890372,N
2.944439,2.079442,1.791759,4.043051,3.401197,2.302585,0.1,2.484907,2.5,1.94591,0.7,4.094345,2.302585,0,4.584967,0,125.84,27.25,93428.15,1.14,6.186209,0.04,5190.45,3428.87,0,2.197225,2.70805,3.951244,0.05,5.147494,5.749393,4.615121,3.465736,5.351858,39.13,4.644391,N
2.397895,1.098612,0.693147,2.995732,2.639057,1.791759,0.21,1.386294,3.5,0.693147,0.33,2.890372,0,-13.815511,3.295837,-13.815511,38.41,13.45,6946.75,0.17,4.521789,0.07,385.93,516.54,0.17,1.609438,1.94591,2.639057,0.12,3.663562,3.970292,3.367296,2.995732,3.89182,44.9,3.367296,N
1.609438,0,-13.815511,1.609438,1.791759,1.098612,0.19,0.693147,1.098612,0.693147,0.67,1.94591,1.098612,0,2.772589,1.386294,24.32,7.64,1418.49,0.06,3.688879,0.13,78.8,185.75,0,0.693147,1.098612,1.791759,0.14,2.484907,3.332205,2.397895,2.639057,3.091042,23.81,2.772589,N
1.609438,2.197225,0.693147,2.890372,2.079442,1.098612,0.17,1.386294,0.693147,0.693147,0.67,2.890372,0,-13.815511,2.772589,0,45.77,7.71,2723.97,0.12,4.248495,0.13,151.33,353.11,0.33,0.693147,1.386294,2.833213,0.04,3.295837,3.7612,3.044522,2.484907,4.26268,55.56,2.890372,N
1.098612,1.386294,-13.815511,1.098612,1.386294,0.693147,0.11,0.693147,0.693147,0.693147,0,2.079442,0,-13.815511,2.944439,0.693147,31.71,8.91,2515.03,0.09,4.043051,0.11,139.72,282.39,0.5,0,0.693147,2.079442,0.08,2.944439,3.637586,2.772589,2.70805,3.218876,13.64,2.944439,N
1.609438,-13.815511,-13.815511,2.197225,2.079442,1.098612,0.11,1.386294,0.693147,0,0.33,2.397895,0,-13.815511,3.295837,0.693147,54.96,8.31,3793.04,0.15,4.465908,0.12,210.72,456.57,0.33,0.693147,1.386294,2.302585,0.08,3.583519,3.931826,3.258097,2.484907,3.610918,3.218876,3.295837,N
2.397895,1.609438,2.890372,3.332205,2.995732,1.791759,0.1,2.302585,0.693147,1.386294,0.67,3.367296,0,-13.815511,3.78419,0.693147,71.49,34.84,86774.3,0.83,5.940171,0.03,4820.79,2490.74,0.17,1.609438,2.302585,3.218876,0.05,4.905275,5.501258,4.127134,3.465736,4.820282,51.11,4.127134,N
2.197225,1.098612,0.693147,2.995732,2.772589,1.609438,0.19,2.079442,0.693147,1.098612,0.6,3.044522,0,-13.815511,3.178054,0,27.08,39.72,42716.37,0.36,5.283204,0.03,2373.13,1075.51,0.2,1.386294,2.079442,2.890372,0.07,4.465908,4.70048,3.135494,3.044522,4.219508,47.83,3.258097,N
1.098612,1.609438,-13.815511,2.484907,1.386294,0.693147,0.11,0.693147,0.693147,0.693147,0,2.302585,0,-13.815511,2.890372,0,35.45,10.29,3750.81,0.12,4.248495,0.1,208.38,364.66,0.5,0,0.693147,2.302585,0.05,3.295837,3.7612,3.044522,2.772589,3.688879,3.688879,2.890372,N
1.94591,1.94591,0,3.367296,2.484907,1.386294,0.09,1.791759,0.693147,1.386294,0,3.496508,0,-13.815511,3.7612,-13.815511,84.37,19.2,31093.83,0.54,5.587249,0.05,1727.43,1619.65,0.25,1.098612,1.791759,3.433987,0.04,4.574711,5.135798,3.871201,2.944439,4.65396,41.1,3.78419,N
2.833213,1.098612,2.484907,2.995732,3.465736,2.197225,0.13,2.772589,0.693147,1.098612,0.33,3.828641,0,-13.815511,4.007333,1.386294,52.18,33.32,57931.89,0.58,5.676754,0.03,3218.44,1738.63,0.11,2.079442,2.772589,3.663562,0.07,4.727388,5.187386,3.663562,3.135494,4.927254,36.78,4.204693,N
1.098612,-13.815511,-13.815511,-13.815511,1.386294,0.693147,0.13,0.693147,0.693147,0,0.5,1.791759,0,-13.815511,2.70805,0.693147,42.88,6.87,2026.77,0.1,4.127134,0.15,112.6,294.8,0.5,0,0.693147,1.791759,0.13,2.995732,3.73767,2.772589,2.397895,2.772589,-13.815511,2.70805,N
3.218876,2.302585,2.397895,4.043051,3.871201,2.564949,0.08,3.178054,0.693147,2.484907,0.92,4.234107,0,-13.815511,4.962845,0,175.18,28.52,142535.33,1.67,6.543912,0.04,7918.63,4996.93,0.08,2.484907,3.178054,4.060443,0.04,5.669881,6.003887,4.804021,3.178054,5.720312,32.22,5.036953,Y
1.609438,-13.815511,-13.815511,-13.815511,1.791759,1.098612,0.33,0.693147,1.098612,0,0.33,2.079442,1.098612,0,2.197225,0,9.14,2.302585,913.77,0.03,3.178054,0.1,50.76,91.38,0,0.693147,1.098612,1.94591,0.3,2.079442,2.772589,1.386294,2.302585,2.302585,-13.815511,2.197225,N
1.098612,-13.815511,-13.815511,0.693147,1.386294,0.693147,0.18,0.693147,0.693147,0,0.5,1.609438,0,-13.815511,2.397895,0.693147,19.8,6.11,739.53,0.04,3.332205,0.16,41.08,121.01,0.5,0,0.693147,1.609438,0.11,2.302585,2.890372,2.197225,2.397895,2.944439,15.38,2.397895,N
1.609438,0.693147,1.098612,2.397895,2.079442,1.098612,0.12,1.386294,0.693147,1.098612,0,2.302585,0,-13.815511,3.091042,0.693147,39.66,11.08,4871.43,0.15,4.394449,0.09,270.63,439.53,0.33,0.693147,1.386294,2.197225,0.06,3.332205,3.970292,3.178054,2.944439,3.850148,38.89,3.218876,Y
2.197225,1.386294,0.693147,2.70805,2.772589,1.609438,0.15,2.079442,0.693147,0.693147,0.4,3.044522,0,-13.815511,3.433987,-13.815511,47.41,27.5,35852.6,0.43,5.442418,0.04,1991.81,1303.73,0.2,1.386294,2.079442,2.890372,0.06,4.248495,5.081404,3.332205,3.091042,4.488636,35.42,3.496508,N
2.079442,1.098612,1.94591,1.098612,1.386294,1.791759,0.17,0.693147,0.693147,1.791759,0,2.833213,0,-13.815511,3.367296,0,29.49,3.178054,16987.59,0.24,4.890349,0.04,943.76,707.82,0.17,0,0.693147,2.564949,0.13,3.871201,4.442651,2.995732,2.995732,3.806662,25.64,3.583519,N
1.94591,0.693147,1.791759,2.484907,2.484907,1.386294,0.19,1.791759,0.693147,1.386294,0,2.70805,1.386294,0,2.70805,0.693147,18.1,16.36,4845.73,0.1,4.143135,0.06,269.21,296.13,0,1.098612,1.791759,2.564949,0.09,3.178054,3.663562,2.397895,2.70805,3.78419,54.55,3.044522,N
2.564949,1.609438,0.693147,3.401197,3.091042,1.94591,0.21,2.302585,2.2,1.609438,0.71,3.178054,0,-13.815511,3.433987,0,26.31,23.5,14529.3,0.21,4.836282,0.04,807.18,618.27,0.14,1.791759,2.397895,2.944439,0.08,3.850148,4.369448,2.70805,2.70805,4.442651,50.79,3.496508,N
1.098612,-13.815511,-13.815511,-13.815511,1.386294,0.693147,0.14,0.693147,0.693147,0,0.5,1.609438,0,-13.815511,2.639057,0.693147,11.85,2.197225,959.45,0.04,3.332205,0.11,53.3,106.61,0.5,0,0.693147,1.609438,0.11,2.302585,2.890372,1.609438,2.197225,2.890372,-13.815511,2.639057,N
1.94591,0,-13.815511,-13.815511,2.302585,1.386294,0.2,1.386294,2.5,0.693147,0.5,2.484907,1.386294,0,2.995732,0,13.47,2.772589,3447.89,0.07,3.850148,0.06,191.55,215.49,0,1.098612,1.609438,2.302585,0.17,2.772589,3.433987,2.079442,2.772589,3.178054,-13.815511,2.995732,N
2.197225,1.098612,1.791759,1.386294,2.772589,1.609438,0.09,2.079442,0.693147,1.609438,0,3.496508,0,-13.815511,3.89182,2.079442,102.23,12.09,14944.77,0.41,5.351858,0.08,830.27,1236.03,0.2,1.386294,2.079442,3.401197,0.08,4.330733,4.905275,3.78419,2.639057,4.143135,16.95,4.007333,Y
1.609438,1.386294,2.079442,1.386294,2.079442,1.098612,0.13,1.386294,0.693147,1.098612,0,2.639057,0,-13.815511,2.772589,1.098612,28.18,15.16,6475.08,0.14,4.406719,0.07,359.73,427.18,0.33,0.693147,1.386294,2.564949,0.05,3.465736,3.912023,2.944439,2.890372,4.127134,42.86,3.178054,N
1.609438,0,-13.815511,-13.815511,2.079442,1.098612,0.25,1.386294,0.693147,0.693147,0.67,2.302585,0,-13.815511,2.484907,0.693147,15.22,2.484907,2191.93,0.06,3.7612,0.08,121.77,182.66,0.33,0.693147,1.386294,2.197225,0.19,2.639057,3.367296,1.94591,2.484907,2.772589,-13.815511,2.484907,N
4.26268,1.609438,2.639057,5.135798,4.804021,3.610918,0.18,4.060443,2.1,3.258097,0.7,4.997212,3.044522,0.56,5.278115,0,127.7,71.54,653537.1,3.05,7.070724,0.01,36307.62,9135.35,0.57,3.465736,4.110874,4.727388,0.07,6.118097,6.583409,5.105945,3.951244,6.284134,48.42,5.347108,Y
1.098612,0,0,-13.815511,1.386294,0.693147,0.11,0.693147,0.693147,0.693147,0,2.772589,0,-13.815511,2.833213,0,54.5,9.27,4686.53,0.17,4.634729,0.11,260.36,505.41,0.5,0,0.693147,2.772589,0.1,3.931826,3.951244,3.091042,2.079442,2.995732,5.56,2.890372,N
2.197225,-13.815511,0,1.386294,2.772589,1.609438,0.16,2.079442,0.693147,0,0.2,2.890372,0,-13.815511,3.433987,0.693147,14.28,19.94,5674.43,0.09,4.204693,0.05,315.25,284.61,0.2,1.386294,2.079442,2.70805,0.13,3.367296,3.637586,2.079442,2.397895,3.637586,13.89,3.465736,N
2.197225,0,0.693147,-13.815511,2.772589,1.609438,0.19,2.079442,0.693147,1.386294,0.8,3.178054,0,-13.815511,3.218876,0,27.4,20.16,11135.5,0.18,4.60517,0.05,618.64,552.36,0.2,1.386294,2.079442,3.044522,0.15,3.871201,3.951244,3.218876,3.044522,3.496508,7.41,3.295837,N
1.94591,0.693147,0.693147,0.693147,2.484907,1.386294,0.2,1.791759,0.693147,1.386294,0,2.639057,0,-13.815511,2.890372,0,54.3,7.89,3382.91,0.14,4.382027,0.13,187.94,428.6,0.25,1.098612,1.791759,2.484907,0.11,3.526361,3.828641,3.332205,2.564949,3.555348,18.18,2.995732,N
1.609438,-13.815511,-13.815511,-13.815511,2.079442,1.098612,0.15,1.386294,0.693147,0,0.33,2.197225,0,-13.815511,2.995732,0.693147,10.03,14.67,2158.18,0.05,3.583519,0.07,119.9,147.15,0.33,0.693147,1.386294,2.079442,0.12,2.772589,2.995732,1.791759,2.397895,3.258097,-13.815511,2.995732,N
3.89182,2.197225,2.995732,4.025352,4.543295,3.218876,0.13,3.828641,2.04,3.178054,0.96,4.919981,2.70805,0.58,5.147494,1.386294,243.12,22.99,128457.87,1.86,6.620073,0.04,7136.55,5588.41,0.6,3.178054,3.850148,4.736198,0.07,5.529429,6.2106,4.997212,3.295837,5.83773,30.65,5.257495,N
1.609438,0.693147,-13.815511,-13.815511,2.079442,1.098612,0.14,1.386294,0.693147,1.098612,0,2.484907,0,-13.815511,3.044522,0,34.57,10.93,4129.37,0.13,4.276666,0.09,229.41,377.85,0.33,0.693147,1.386294,2.397895,0.14,3.295837,3.806662,3.044522,2.833213,3.091042,-13.815511,3.044522,N
1.94591,1.386294,1.386294,3.044522,2.302585,1.386294,0.12,1.386294,2.5,1.098612,0.75,2.772589,1.098612,0.67,3.367296,0.693147,39.73,19.35,14882.34,0.26,4.890349,0.05,826.8,768.92,0.75,1.098612,1.609438,2.639057,0.04,3.912023,4.418841,3.433987,3.178054,4.553877,46.3,3.496508,N
1.94591,2.197225,-13.815511,3.135494,2.484907,1.386294,0.19,1.791759,0.693147,1.386294,0,2.944439,0,-13.815511,3.044522,-13.815511,51.3,7.64,2991.43,0.13,4.343805,0.13,166.19,391.73,0.25,1.098612,1.791759,2.833213,0.04,3.332205,3.89182,3.091042,2.484907,4.60517,52.27,3.044522,N
2.70805,1.791759,0.693147,3.433987,3.258097,2.079442,0.17,2.484907,2.17,1.94591,0.88,3.465736,1.386294,0.43,3.78419,0,74.36,13.06,12685.78,0.32,5.068904,0.08,704.77,971.26,0.5,1.94591,2.564949,3.258097,0.09,4.158883,4.553877,3.89182,2.995732,4.477337,42.86,3.828641,Y
2.197225,1.386294,0,-13.815511,2.772589,1.609438,0.15,2.079442,0.693147,1.098612,0.6,2.995732,0,-13.815511,3.465736,-13.815511,27.2,13.24,4764.71,0.12,4.276666,0.08,264.71,5.886104,0.2,1.386294,2.079442,2.833213,0.14,3.401197,3.73767,2.833213,2.70805,3.555348,3.03,3.496508,N
1.94591,1.386294,2.197225,3.433987,2.484907,1.386294,0.1,1.791759,0.693147,1.098612,0.75,2.944439,0,-13.815511,3.465736,1.791759,45.51,16.36,12184.85,0.25,4.867534,0.06,676.94,744.63,0.25,1.098612,1.791759,2.833213,0.04,3.988984,4.330733,3.496508,2.995732,4.553877,55.56,3.713572,N
1.098612,-13.815511,0.693147,-13.815511,2.079442,0.693147,0.18,1.386294,0.693147,0,0.5,1.609438,0,-13.815511,2.197225,0.693147,24.08,7.22,1256.07,0.06,3.663562,0.14,69.78,173.92,0.5,0.693147,1.386294,1.609438,0.13,2.302585,3.367296,2.197225,2.564949,2.70805,18.18,2.397895,N
3.850148,0.693147,0,4.060443,4.382027,3.218876,0.18,3.688879,0.693147,3.178054,0.96,4.718499,0,-13.815511,4.927254,0,171.89,27.21,127275.78,1.56,6.437752,0.04,7070.88,4677.38,0.04,2.995732,3.688879,4.488636,0.12,5.521461,5.926926,4.990433,3.465736,5.31812,29.95,4.934474,N
1.098612,-13.815511,0.693147,1.386294,1.386294,0.693147,0.17,0.693147,0.693147,0,0.5,1.791759,0,-13.815511,2.302585,0,15.9,2.197225,1287.55,0.05,3.555348,0.11,71.53,143.06,0.5,0,0.693147,1.791759,0.1,2.772589,2.944439,2.079442,2.197225,3.044522,37.5,2.484907,N
2.197225,0.693147,1.098612,2.70805,2.639057,1.609438,0.15,1.791759,2.33,1.386294,0.8,2.772589,1.386294,0.75,3.433987,1.098612,35.02,17.25,10420.79,0.2,4.70048,0.06,578.93,604.1,0.8,1.386294,1.94591,2.564949,0.07,3.496508,4.343805,3.091042,3.135494,4.234107,36.73,3.526361,N
1.94591,0,-13.815511,-13.815511,2.484907,1.386294,0.17,1.791759,0.693147,0.693147,0.5,2.639057,0,-13.815511,3.178054,0.693147,20.18,16.36,5403.6,0.11,4.290459,0.06,300.2,330.22,0.25,1.098612,1.791759,2.484907,0.15,3.401197,3.7612,2.397895,2.484907,3.295837,-13.815511,3.178054,N
3.135494,2.302585,2.639057,4.356709,3.73767,2.484907,0.13,2.995732,2.1,1.791759,0.5,3.951244,1.386294,0.27,4.369448,1.94591,89.42,13.73,16858.82,0.41,5.303305,0.07,936.6,1227.81,0.33,2.397895,3.044522,3.73767,0.07,4.430817,4.762174,3.951244,2.833213,5.159055,53.8,4.532599,Y
1.098612,0,1.386294,-13.815511,1.386294,0.693147,0.14,0.693147,0.693147,0,0.5,1.791759,0,-13.815511,2.302585,-13.815511,23.58,12.5,3685.04,0.1,4.127134,0.08,204.72,294.8,0.5,0,0.693147,1.791759,0.11,2.995732,3.73767,2.484907,2.70805,2.944439,28.57,2.639057,N
1.609438,1.94591,0.693147,3.178054,2.079442,1.098612,0.18,1.386294,0.693147,1.098612,0,2.70805,0,-13.815511,2.70805,0,36.19,7.18,1867.89,0.09,3.951244,0.14,103.77,5.560682,0.33,0.693147,1.386294,2.639057,0.05,3.044522,3.433987,2.944439,2.564949,4.060443,63.41,2.833213,N
3.610918,1.791759,1.791759,3.931826,4.189655,2.944439,0.2,3.401197,2.2,2.197225,0.47,4.343805,2.197225,0.44,4.477337,0,66.11,50.27,167072.98,1.11,6.206576,0.02,9281.83,3323.42,0.47,2.890372,3.496508,4.094345,0.1,5.332719,5.666427,4.248495,3.526361,5.220356,39.31,4.543295,N
3.610918,2.484907,-13.815511,4.127134,4.158883,2.995732,0.13,3.465736,0.693147,2.890372,0.9,4.553877,0,-13.815511,5.003946,-13.815511,171.78,29.58,150305.78,1.69,6.553933,0.03,8350.32,5081.36,0.05,2.772589,3.465736,4.343805,0.09,5.393628,6.177944,4.779123,3.465736,5.402677,29.38,5.003946,Y
4.060443,2.564949,2.484907,3.496508,4.356709,3.465736,0.19,3.583519,2.17,2.995732,0.63,4.820282,1.94591,0.19,5.075174,1.098612,151.5,22.73,78244.98,1.15,6.190315,0.04,4346.94,3442.98,0.22,3.044522,3.663562,4.543295,0.14,5.09375,5.783825,4.644391,3.367296,5.429346,21.95,5.147494,N
1.098612,-13.815511,0.693147,0.693147,1.386294,0.693147,0.18,0.693147,0.693147,0,0.5,1.609438,0,-13.815511,2.197225,0.693147,13.64,17.06,3972.03,0.08,3.970292,0.06,220.67,232.79,0.5,0,0.693147,1.609438,0.11,3.044522,3.465736,2.079442,2.564949,2.944439,30.77,2.397895,N
2.397895,2.079442,1.386294,-13.815511,2.995732,1.791759,0.16,2.302585,0.693147,1.791759,0,3.433987,0,-13.815511,3.526361,-13.815511,64.31,2.484907,9260.02,0.26,4.983607,0.08,514.45,771.67,0.17,1.609438,2.302585,3.295837,0.12,3.988984,4.521789,3.295837,2.484907,3.89182,10.53,3.637586,N
2.197225,1.791759,-13.815511,1.386294,2.772589,1.609438,0.12,2.079442,0.693147,1.609438,0,3.178054,0,-13.815511,3.73767,0,66.6,18.54,22884.16,0.41,5.342334,0.05,1271.34,1234.54,0.2,1.386294,2.079442,3.044522,0.09,4.382027,4.859812,3.713572,2.944439,4.060443,8.7,3.73767,N
3.218876,1.791759,1.791759,2.70805,3.73767,2.564949,0.17,2.890372,2.33,2.197225,0.69,4.077537,1.94591,0.5,4.248495,0,80.81,26.6,57176.91,0.72,5.83773,0.04,3176.49,2149.51,0.54,2.484907,3.135494,3.871201,0.11,4.890349,5.347108,4.007333,3.091042,4.762174,23.08,4.330733,N
1.609438,0.693147,0.693147,2.944439,2.079442,1.098612,0.14,1.386294,0.693147,1.098612,0,2.302585,0,-13.815511,2.995732,0,31.51,10.5,3474.19,0.11,4.158883,0.1,193.01,330.88,0.33,0.693147,1.386294,2.197225,0.06,3.044522,3.7612,2.890372,2.890372,3.912023,51.22,3.091042,Y
1.098612,0.693147,0,2.484907,1.386294,0.693147,0.18,0.693147,0.693147,0,0.5,1.94591,0,-13.815511,2.302585,0,23.14,6.5,977.69,0.05,3.465736,0.15,54.32,150.41,0.5,0,0.693147,1.94591,0.07,2.564949,2.944439,2.564949,2.564949,3.332205,56.52,2.397895,Y
1.098612,2.197225,-13.815511,1.791759,1.386294,0.693147,0.07,0.693147,0.693147,0.693147,0,2.564949,0,-13.815511,3.401197,-13.815511,58.05,14.68,12512.17,0.28,5.01728,0.07,695.12,852.22,0.5,0,0.693147,2.564949,0.05,4.043051,4.543295,3.496508,2.833213,3.73767,16.67,3.401197,N
1.609438,0.693147,1.386294,-13.815511,2.079442,1.098612,0.18,1.386294,0.693147,1.098612,0,2.772589,0,-13.815511,2.564949,-13.815511,25.58,13.2,4456.28,0.11,4.26268,0.08,247.57,337.6,0.33,0.693147,1.386294,2.70805,0.13,3.496508,3.637586,2.70805,2.484907,3.135494,23.53,2.833213,N
2.197225,-13.815511,-13.815511,-13.815511,2.772589,1.609438,0.25,2.079442,0.693147,0,0.2,2.944439,0,-13.815511,2.995732,0,13.75,3.044522,6065.91,0.1,4.143135,0.05,336.99,288.85,0.2,1.386294,2.079442,2.772589,0.2,3.044522,3.73767,2.079442,2.772589,3.218876,-13.815511,2.995732,N
4.043051,2.564949,3.806662,2.564949,4.718499,3.367296,0.17,4.025352,0.693147,3.295837,0.93,5.087596,1.94591,0.21,4.867534,-13.815511,91.32,55.88,285170.84,1.7,6.591674,0.02,15842.82,8.537584,0.24,3.332205,4.025352,4.905275,0.11,5.733341,6.040255,4.543295,3.526361,5.556828,30.85,5.164786,N
1.609438,0,1.386294,-13.815511,2.079442,1.098612,0.14,1.386294,0.693147,1.098612,0,2.302585,0,-13.815511,2.833213,0.693147,34.27,2.78,264.4,0.03,3.218876,0.36,14.69,95.18,0.33,0.693147,1.386294,2.197225,0.12,2.302585,2.70805,2.197225,1.609438,3.258097,19.05,3.044522,N
